================ Training Loss (Sun Jun 30 00:46:16 2019) ================
================ Training Loss (Sun Jun 30 00:49:02 2019) ================
(epoch: 1, iters: 100, time: 0.285, data: 0.128) D_A: 0.280 G_A: 0.460 cycle_A: 3.117 idt_A: 0.449 D_B: 0.301 G_B: 0.375 cycle_B: 1.006 idt_B: 1.435 
(epoch: 1, iters: 200, time: 0.282, data: 0.001) D_A: 0.206 G_A: 0.425 cycle_A: 1.585 idt_A: 0.400 D_B: 0.185 G_B: 0.413 cycle_B: 1.066 idt_B: 0.648 
(epoch: 1, iters: 300, time: 0.293, data: 0.001) D_A: 0.173 G_A: 0.565 cycle_A: 1.461 idt_A: 0.407 D_B: 0.191 G_B: 0.448 cycle_B: 0.923 idt_B: 0.558 
(epoch: 1, iters: 400, time: 0.523, data: 0.001) D_A: 0.216 G_A: 0.490 cycle_A: 0.915 idt_A: 0.273 D_B: 0.309 G_B: 0.351 cycle_B: 0.584 idt_B: 0.341 
(epoch: 1, iters: 500, time: 0.278, data: 0.001) D_A: 0.277 G_A: 0.509 cycle_A: 0.975 idt_A: 0.293 D_B: 0.098 G_B: 0.267 cycle_B: 0.593 idt_B: 0.334 
(epoch: 1, iters: 600, time: 0.279, data: 0.001) D_A: 0.204 G_A: 0.301 cycle_A: 0.843 idt_A: 0.256 D_B: 0.181 G_B: 0.320 cycle_B: 0.737 idt_B: 0.323 
(epoch: 1, iters: 700, time: 0.280, data: 0.001) D_A: 0.251 G_A: 0.633 cycle_A: 2.296 idt_A: 0.326 D_B: 0.288 G_B: 0.627 cycle_B: 0.822 idt_B: 0.966 
(epoch: 1, iters: 800, time: 0.617, data: 0.001) D_A: 0.361 G_A: 0.598 cycle_A: 0.811 idt_A: 0.366 D_B: 0.117 G_B: 0.426 cycle_B: 0.987 idt_B: 0.326 
(epoch: 1, iters: 900, time: 0.281, data: 0.001) D_A: 0.111 G_A: 0.725 cycle_A: 1.070 idt_A: 0.483 D_B: 0.144 G_B: 0.603 cycle_B: 1.084 idt_B: 0.452 
(epoch: 1, iters: 1000, time: 0.281, data: 0.001) D_A: 0.132 G_A: 0.357 cycle_A: 0.873 idt_A: 0.301 D_B: 0.139 G_B: 0.451 cycle_B: 0.686 idt_B: 0.361 
(epoch: 1, iters: 1100, time: 0.279, data: 0.001) D_A: 0.100 G_A: 0.389 cycle_A: 0.821 idt_A: 0.285 D_B: 0.191 G_B: 0.591 cycle_B: 0.726 idt_B: 0.348 
(epoch: 1, iters: 1200, time: 0.530, data: 0.001) D_A: 0.116 G_A: 0.435 cycle_A: 0.706 idt_A: 0.228 D_B: 0.191 G_B: 0.323 cycle_B: 0.529 idt_B: 0.279 
(epoch: 1, iters: 1300, time: 0.280, data: 0.001) D_A: 0.281 G_A: 0.588 cycle_A: 0.956 idt_A: 0.302 D_B: 0.106 G_B: 0.597 cycle_B: 0.663 idt_B: 0.338 
(epoch: 1, iters: 1400, time: 0.287, data: 0.001) D_A: 0.163 G_A: 0.295 cycle_A: 1.262 idt_A: 0.435 D_B: 0.224 G_B: 0.734 cycle_B: 0.947 idt_B: 0.566 
(epoch: 1, iters: 1500, time: 0.279, data: 0.001) D_A: 0.268 G_A: 0.298 cycle_A: 0.811 idt_A: 2.449 D_B: 0.222 G_B: 0.553 cycle_B: 4.574 idt_B: 0.374 
(epoch: 1, iters: 1600, time: 0.571, data: 0.001) D_A: 0.183 G_A: 0.366 cycle_A: 0.648 idt_A: 0.324 D_B: 0.047 G_B: 0.553 cycle_B: 0.735 idt_B: 0.355 
(epoch: 1, iters: 1700, time: 0.279, data: 0.001) D_A: 0.177 G_A: 0.237 cycle_A: 0.907 idt_A: 0.286 D_B: 0.180 G_B: 0.280 cycle_B: 0.705 idt_B: 0.401 
(epoch: 1, iters: 1800, time: 0.281, data: 0.001) D_A: 0.108 G_A: 0.892 cycle_A: 0.522 idt_A: 0.285 D_B: 0.101 G_B: 0.529 cycle_B: 0.711 idt_B: 0.226 
(epoch: 1, iters: 1900, time: 0.281, data: 0.001) D_A: 0.269 G_A: 0.201 cycle_A: 0.744 idt_A: 0.250 D_B: 0.141 G_B: 0.803 cycle_B: 0.594 idt_B: 0.274 
(epoch: 1, iters: 2000, time: 0.649, data: 0.001) D_A: 0.095 G_A: 0.745 cycle_A: 1.837 idt_A: 0.289 D_B: 0.215 G_B: 0.658 cycle_B: 0.696 idt_B: 0.960 
(epoch: 1, iters: 2100, time: 0.280, data: 0.001) D_A: 0.189 G_A: 0.745 cycle_A: 2.302 idt_A: 0.253 D_B: 0.142 G_B: 0.340 cycle_B: 0.718 idt_B: 0.582 
(epoch: 1, iters: 2200, time: 0.282, data: 0.001) D_A: 0.139 G_A: 0.957 cycle_A: 0.808 idt_A: 0.261 D_B: 0.155 G_B: 0.332 cycle_B: 0.655 idt_B: 0.433 
(epoch: 1, iters: 2300, time: 0.281, data: 0.001) D_A: 0.190 G_A: 0.884 cycle_A: 0.495 idt_A: 0.222 D_B: 0.094 G_B: 0.397 cycle_B: 0.557 idt_B: 0.242 
(epoch: 1, iters: 2400, time: 0.558, data: 0.001) D_A: 0.347 G_A: 0.599 cycle_A: 0.757 idt_A: 0.155 D_B: 0.237 G_B: 0.810 cycle_B: 0.462 idt_B: 0.270 
(epoch: 1, iters: 2500, time: 0.281, data: 0.001) D_A: 0.192 G_A: 0.485 cycle_A: 1.120 idt_A: 0.234 D_B: 0.188 G_B: 0.227 cycle_B: 0.602 idt_B: 0.849 
(epoch: 1, iters: 2600, time: 0.280, data: 0.001) D_A: 0.102 G_A: 0.298 cycle_A: 1.183 idt_A: 0.239 D_B: 0.115 G_B: 0.379 cycle_B: 0.653 idt_B: 0.453 
(epoch: 1, iters: 2700, time: 0.281, data: 0.001) D_A: 0.242 G_A: 0.171 cycle_A: 1.402 idt_A: 0.760 D_B: 0.469 G_B: 0.430 cycle_B: 1.537 idt_B: 0.294 
(epoch: 1, iters: 2800, time: 0.650, data: 0.001) D_A: 0.115 G_A: 0.695 cycle_A: 0.765 idt_A: 0.223 D_B: 0.126 G_B: 0.567 cycle_B: 0.544 idt_B: 0.434 
(epoch: 1, iters: 2900, time: 0.281, data: 0.001) D_A: 0.168 G_A: 0.627 cycle_A: 0.941 idt_A: 0.246 D_B: 0.225 G_B: 0.507 cycle_B: 0.667 idt_B: 0.338 
(epoch: 1, iters: 3000, time: 0.282, data: 0.001) D_A: 0.067 G_A: 0.300 cycle_A: 0.816 idt_A: 0.106 D_B: 0.170 G_B: 0.177 cycle_B: 0.249 idt_B: 0.271 
(epoch: 2, iters: 100, time: 0.280, data: 0.144) D_A: 0.310 G_A: 0.306 cycle_A: 1.071 idt_A: 0.200 D_B: 0.085 G_B: 0.414 cycle_B: 0.539 idt_B: 0.423 
(epoch: 2, iters: 200, time: 0.682, data: 0.001) D_A: 0.228 G_A: 0.203 cycle_A: 1.218 idt_A: 0.244 D_B: 0.213 G_B: 0.351 cycle_B: 0.781 idt_B: 0.441 
(epoch: 2, iters: 300, time: 0.279, data: 0.001) D_A: 0.135 G_A: 0.718 cycle_A: 0.635 idt_A: 0.204 D_B: 0.101 G_B: 0.564 cycle_B: 0.534 idt_B: 0.243 
(epoch: 2, iters: 400, time: 0.281, data: 0.001) D_A: 0.208 G_A: 0.234 cycle_A: 0.985 idt_A: 0.186 D_B: 0.176 G_B: 0.277 cycle_B: 0.492 idt_B: 0.331 
(epoch: 2, iters: 500, time: 0.281, data: 0.001) D_A: 0.276 G_A: 0.390 cycle_A: 1.010 idt_A: 0.244 D_B: 0.155 G_B: 0.426 cycle_B: 0.750 idt_B: 0.383 
(epoch: 2, iters: 600, time: 0.601, data: 0.001) D_A: 0.224 G_A: 0.338 cycle_A: 0.879 idt_A: 0.092 D_B: 0.174 G_B: 0.457 cycle_B: 0.260 idt_B: 0.343 
(epoch: 2, iters: 700, time: 0.280, data: 0.001) D_A: 0.165 G_A: 0.473 cycle_A: 0.715 idt_A: 0.145 D_B: 0.115 G_B: 0.284 cycle_B: 0.379 idt_B: 0.343 
(epoch: 2, iters: 800, time: 0.280, data: 0.001) D_A: 0.237 G_A: 0.479 cycle_A: 0.603 idt_A: 0.234 D_B: 0.193 G_B: 0.332 cycle_B: 0.607 idt_B: 0.246 
(epoch: 2, iters: 900, time: 0.280, data: 0.001) D_A: 0.293 G_A: 0.676 cycle_A: 0.580 idt_A: 0.212 D_B: 0.050 G_B: 0.250 cycle_B: 0.562 idt_B: 0.184 
(epoch: 2, iters: 1000, time: 0.680, data: 0.001) D_A: 0.250 G_A: 0.440 cycle_A: 0.781 idt_A: 0.200 D_B: 0.124 G_B: 0.588 cycle_B: 0.607 idt_B: 0.287 
(epoch: 2, iters: 1100, time: 0.281, data: 0.001) D_A: 0.152 G_A: 0.593 cycle_A: 0.656 idt_A: 0.244 D_B: 0.236 G_B: 0.116 cycle_B: 0.647 idt_B: 0.311 
(epoch: 2, iters: 1200, time: 0.281, data: 0.001) D_A: 0.087 G_A: 0.399 cycle_A: 0.875 idt_A: 0.202 D_B: 0.187 G_B: 0.463 cycle_B: 0.547 idt_B: 0.420 
(epoch: 2, iters: 1300, time: 0.281, data: 0.001) D_A: 0.142 G_A: 0.113 cycle_A: 0.657 idt_A: 0.202 D_B: 0.374 G_B: 0.064 cycle_B: 0.516 idt_B: 0.293 
(epoch: 2, iters: 1400, time: 0.561, data: 0.001) D_A: 0.221 G_A: 0.175 cycle_A: 0.617 idt_A: 0.113 D_B: 0.127 G_B: 0.852 cycle_B: 0.310 idt_B: 0.197 
(epoch: 2, iters: 1500, time: 0.281, data: 0.001) D_A: 0.234 G_A: 0.593 cycle_A: 1.078 idt_A: 1.261 D_B: 0.128 G_B: 0.151 cycle_B: 2.387 idt_B: 0.428 
(epoch: 2, iters: 1600, time: 0.281, data: 0.001) D_A: 0.213 G_A: 0.923 cycle_A: 0.544 idt_A: 0.273 D_B: 0.136 G_B: 0.458 cycle_B: 0.894 idt_B: 0.204 
(epoch: 2, iters: 1700, time: 0.282, data: 0.001) D_A: 0.183 G_A: 0.633 cycle_A: 0.877 idt_A: 0.212 D_B: 0.128 G_B: 0.417 cycle_B: 0.588 idt_B: 0.303 
(epoch: 2, iters: 1800, time: 0.739, data: 0.001) D_A: 0.125 G_A: 0.431 cycle_A: 1.167 idt_A: 0.325 D_B: 0.251 G_B: 0.428 cycle_B: 0.887 idt_B: 0.418 
(epoch: 2, iters: 1900, time: 0.280, data: 0.001) D_A: 0.112 G_A: 0.855 cycle_A: 0.875 idt_A: 0.205 D_B: 0.092 G_B: 0.496 cycle_B: 0.677 idt_B: 0.343 
(epoch: 2, iters: 2000, time: 0.280, data: 0.001) D_A: 0.079 G_A: 0.937 cycle_A: 1.116 idt_A: 0.292 D_B: 0.283 G_B: 1.126 cycle_B: 0.816 idt_B: 0.463 
(epoch: 2, iters: 2100, time: 0.280, data: 0.001) D_A: 0.163 G_A: 0.305 cycle_A: 0.819 idt_A: 0.206 D_B: 0.166 G_B: 0.381 cycle_B: 0.580 idt_B: 0.297 
(epoch: 2, iters: 2200, time: 0.541, data: 0.001) D_A: 0.168 G_A: 0.390 cycle_A: 0.770 idt_A: 0.092 D_B: 0.196 G_B: 0.241 cycle_B: 0.275 idt_B: 0.275 
(epoch: 2, iters: 2300, time: 0.280, data: 0.001) D_A: 0.201 G_A: 0.186 cycle_A: 0.828 idt_A: 0.223 D_B: 0.039 G_B: 0.248 cycle_B: 0.610 idt_B: 0.317 
(epoch: 2, iters: 2400, time: 0.280, data: 0.001) D_A: 0.086 G_A: 0.225 cycle_A: 0.915 idt_A: 0.207 D_B: 0.071 G_B: 0.376 cycle_B: 0.584 idt_B: 0.305 
(epoch: 2, iters: 2500, time: 0.280, data: 0.001) D_A: 0.169 G_A: 0.490 cycle_A: 0.765 idt_A: 0.210 D_B: 0.284 G_B: 0.851 cycle_B: 0.586 idt_B: 0.299 
(epoch: 2, iters: 2600, time: 0.709, data: 0.001) D_A: 0.087 G_A: 0.751 cycle_A: 0.714 idt_A: 0.228 D_B: 0.205 G_B: 0.346 cycle_B: 0.608 idt_B: 0.250 
(epoch: 2, iters: 2700, time: 0.282, data: 0.001) D_A: 0.169 G_A: 0.872 cycle_A: 1.105 idt_A: 0.215 D_B: 0.159 G_B: 0.294 cycle_B: 0.589 idt_B: 0.443 
(epoch: 2, iters: 2800, time: 0.281, data: 0.001) D_A: 0.234 G_A: 0.704 cycle_A: 0.951 idt_A: 0.199 D_B: 0.126 G_B: 0.783 cycle_B: 0.535 idt_B: 0.367 
(epoch: 2, iters: 2900, time: 0.280, data: 0.001) D_A: 0.372 G_A: 0.665 cycle_A: 1.596 idt_A: 0.239 D_B: 0.172 G_B: 0.331 cycle_B: 0.823 idt_B: 0.263 
(epoch: 2, iters: 3000, time: 0.606, data: 0.001) D_A: 0.245 G_A: 0.173 cycle_A: 0.957 idt_A: 0.225 D_B: 0.153 G_B: 0.309 cycle_B: 0.553 idt_B: 0.306 
(epoch: 3, iters: 100, time: 0.281, data: 0.127) D_A: 0.240 G_A: 0.620 cycle_A: 0.918 idt_A: 0.170 D_B: 0.304 G_B: 0.165 cycle_B: 0.535 idt_B: 0.235 
(epoch: 3, iters: 200, time: 0.281, data: 0.001) D_A: 0.076 G_A: 0.478 cycle_A: 0.777 idt_A: 0.064 D_B: 0.114 G_B: 0.199 cycle_B: 0.246 idt_B: 0.267 
(epoch: 3, iters: 300, time: 0.283, data: 0.001) D_A: 0.155 G_A: 0.805 cycle_A: 0.786 idt_A: 0.195 D_B: 0.060 G_B: 0.606 cycle_B: 0.549 idt_B: 0.209 
(epoch: 3, iters: 400, time: 0.622, data: 0.001) D_A: 0.078 G_A: 0.770 cycle_A: 0.753 idt_A: 0.094 D_B: 0.267 G_B: 0.436 cycle_B: 0.323 idt_B: 0.267 
(epoch: 3, iters: 500, time: 0.281, data: 0.001) D_A: 0.143 G_A: 0.327 cycle_A: 0.710 idt_A: 0.199 D_B: 0.456 G_B: 1.213 cycle_B: 0.572 idt_B: 0.252 
(epoch: 3, iters: 600, time: 0.280, data: 0.001) D_A: 0.151 G_A: 0.549 cycle_A: 0.826 idt_A: 0.110 D_B: 0.119 G_B: 0.228 cycle_B: 0.396 idt_B: 0.329 
(epoch: 3, iters: 700, time: 0.279, data: 0.001) D_A: 0.086 G_A: 0.797 cycle_A: 0.518 idt_A: 0.172 D_B: 0.121 G_B: 0.634 cycle_B: 0.487 idt_B: 0.204 
(epoch: 3, iters: 800, time: 0.682, data: 0.001) D_A: 0.204 G_A: 0.756 cycle_A: 0.666 idt_A: 0.201 D_B: 0.350 G_B: 0.143 cycle_B: 0.566 idt_B: 0.216 
(epoch: 3, iters: 900, time: 0.281, data: 0.001) D_A: 0.275 G_A: 0.109 cycle_A: 0.676 idt_A: 0.103 D_B: 0.096 G_B: 0.803 cycle_B: 0.331 idt_B: 0.271 
(epoch: 3, iters: 1000, time: 0.279, data: 0.001) D_A: 0.068 G_A: 0.640 cycle_A: 1.277 idt_A: 0.067 D_B: 0.235 G_B: 1.031 cycle_B: 0.195 idt_B: 0.430 
(epoch: 3, iters: 1100, time: 0.280, data: 0.001) D_A: 0.100 G_A: 0.449 cycle_A: 0.588 idt_A: 0.170 D_B: 0.154 G_B: 0.252 cycle_B: 0.509 idt_B: 0.184 
